transaction_id,user_id,amount,hour,device_risk_score,ip_risk_score,transaction_type,merchant_category,country,is_fraud
1459,13570,143.58,7,0.3255,0.4197,purchase,retail,DE,0
1460,96827,24.52,12,0.1031,0.0038,purchase,retail,DE,0
1461,23628,22.9,13,0.1273,0.0387,transfer,travel,DE,0
1462,61850,120.04,10,0.1931,0.22,purchase,retail,GB,0
1463,42231,28.83,17,0.4308,0.1188,purchase,crypto,CN,0
1464,29368,29.99,4,0.357,0.2037,purchase,retail,DE,0
1465,13099,30.96,17,0.218,0.1562,purchase,travel,NL,0
1466,63491,40.24,14,0.1673,0.0339,purchase,electronics,FR,0
1467,35211,11.16,12,0.064,0.1149,purchase,retail,FR,0
1468,64411,26.88,19,0.3715,0.0763,purchase,travel,GB,0
1469,72962,51.72,8,0.0224,0.0542,purchase,crypto,GB,0
1470,48776,51.41,17,0.5475,0.0936,purchase,crypto,DE,0
1471,49132,113.78,8,0.2594,0.3022,purchase,retail,US,0
1472,19938,203.06,23,0.3288,0.0851,purchase,retail,DE,0
1473,42691,153.79,2,0.4021,0.1879,withdrawal,retail,FR,0
1474,69867,92.52,13,0.5023,0.1388,purchase,retail,DE,0
1475,77726,37.47,8,0.1305,0.2997,purchase,retail,NL,0
1476,25214,25.04,11,0.1662,0.2542,refund,grocery,FR,0
1477,39730,304.03,7,0.3809,0.2428,purchase,retail,DE,0
1478,33517,69.95,8,0.285,0.1559,purchase,retail,DE,0
1479,62536,85.51,4,0.2614,0.336,transfer,crypto,DE,0
1480,81063,72.21,0,0.0448,0.2231,refund,electronics,NL,0
1481,88589,38.36,16,0.2369,0.2699,refund,retail,NL,0
1482,69943,254.67,23,0.3917,0.6927,purchase,crypto,DE,1
1483,11883,83.0,11,0.0173,0.4092,purchase,retail,FR,0
1484,23559,124.18,3,0.0216,0.1186,purchase,grocery,GB,0
1485,14545,89.85,21,0.3255,0.3292,purchase,travel,DE,0
1486,60943,38.43,8,0.2912,0.9468,transfer,crypto,US,1
1487,20501,41.38,15,0.2007,0.3943,purchase,retail,NL,0
1488,33655,20.93,9,0.2482,0.0961,purchase,grocery,NL,0
1489,32612,22.86,9,0.6036,0.5446,refund,gaming,CN,1
1490,74945,20.51,11,0.2541,0.3586,purchase,grocery,FR,0
1491,62994,75.01,19,0.7516,0.4482,purchase,gaming,NL,1
1492,41477,23.83,12,0.4935,0.0217,purchase,travel,US,0
1493,44642,202.23,13,0.1486,0.1166,purchase,grocery,DE,0
1494,27916,66.14,19,0.1256,0.2653,purchase,grocery,GB,0
1495,17652,12.78,13,0.3725,0.2059,purchase,retail,DE,0
1496,40542,62.09,4,0.3992,0.648,withdrawal,travel,GB,1
1497,43107,27.7,22,0.0315,0.355,purchase,retail,DE,0
1498,89076,183.38,16,0.2221,0.3958,purchase,grocery,DE,0
1499,40500,121.78,23,0.6001,0.0559,purchase,grocery,DE,0
1500,14311,61.49,13,0.094,0.3181,withdrawal,electronics,NL,0
1501,55748,217.21,15,0.1966,0.5131,purchase,retail,NL,0
1502,75834,22.99,16,0.1321,0.1017,purchase,travel,DE,0
1503,41418,44.49,17,0.0451,0.1701,purchase,grocery,DE,0
1504,94008,59.35,1,0.0387,0.1508,transfer,retail,DE,0
1505,24212,20.67,7,0.1623,0.2983,purchase,retail,US,0
1506,33111,34.6,8,0.6039,0.534,purchase,grocery,US,0
1507,97612,63.28,9,0.1124,0.206,purchase,travel,DE,0
1508,24619,22.25,20,0.2206,0.5071,purchase,electronics,US,0
1509,27560,10.39,16,0.2181,0.205,purchase,retail,DE,0
1510,94436,11.52,7,0.0879,0.0869,purchase,electronics,FR,0
1511,73440,29.8,11,0.3731,0.0395,purchase,retail,GB,0
1512,46626,13.86,9,0.1814,0.252,purchase,travel,FR,0
1513,31035,31.64,18,0.4265,0.3651,purchase,retail,DE,0
1514,28576,175.07,20,0.761,0.6592,purchase,travel,GB,0
1515,22495,13.17,8,0.1783,0.2207,purchase,retail,GB,0
1516,38396,33.44,11,0.5266,0.3808,purchase,grocery,DE,0
1517,22473,260.46,21,0.2301,0.0988,purchase,travel,DE,0
1518,56559,60.15,15,0.3217,0.09,purchase,grocery,CN,0
1519,99948,31.11,19,0.5306,0.0531,purchase,retail,DE,0
1520,47560,37.21,10,0.5368,0.0614,purchase,travel,DE,0
1521,86900,61.25,8,0.0109,0.3289,purchase,grocery,FR,0
1522,57708,179.72,15,0.2188,0.0127,purchase,electronics,FR,0
1523,88710,27.08,7,0.193,0.135,purchase,electronics,FR,0
1524,44892,22.33,18,0.7418,0.3132,purchase,retail,DE,0
1525,69730,13.17,17,0.3821,0.3055,purchase,travel,FR,0
1526,57738,46.42,9,0.2962,0.2867,purchase,grocery,CN,0
1527,79040,12.87,12,0.2739,0.0486,purchase,retail,US,0
1528,91256,48.64,12,0.2728,0.5116,transfer,travel,RU,1
1529,27259,28.67,17,0.2639,0.3967,purchase,electronics,DE,0
1530,83734,19.64,21,0.0254,0.0832,purchase,grocery,GB,0
1531,28762,105.95,10,0.0987,0.1319,purchase,gaming,FR,0
1532,63593,27.6,17,0.1783,0.2193,purchase,retail,DE,0
1533,58220,59.58,8,0.2444,0.1444,purchase,retail,GB,0
1534,47928,10.88,20,0.9086,0.6928,purchase,grocery,DE,0
1535,85506,27.69,17,0.4038,0.8961,refund,crypto,NL,1
1536,86332,47.55,15,0.1296,0.253,withdrawal,electronics,DE,0
1537,26525,15.29,7,0.3459,0.0721,purchase,grocery,DE,0
1538,41890,29.61,16,0.1401,0.1458,withdrawal,grocery,GB,0
1539,95012,278.53,16,0.1671,0.0955,purchase,travel,GB,0
1540,89229,93.91,16,0.1792,0.4444,purchase,grocery,US,0
1541,27431,38.12,10,0.169,0.1122,purchase,travel,FR,0
1542,26953,644.9,16,0.3117,0.0922,purchase,electronics,FR,0
1543,87867,19.53,18,0.114,0.2386,withdrawal,crypto,FR,0
1544,34304,114.48,10,0.2584,0.1249,withdrawal,retail,DE,0
1545,93788,11.56,8,0.1699,0.4103,transfer,travel,GB,0
1546,64038,34.56,19,0.3997,0.3144,purchase,travel,US,0
1547,44577,13.52,14,0.0371,0.1085,purchase,retail,DE,0
1548,72879,52.91,11,0.3403,0.0339,purchase,crypto,US,0
1549,75365,44.59,19,0.3062,0.1377,purchase,electronics,FR,0
1550,92792,32.74,7,0.0929,0.0983,purchase,retail,DE,0
1551,36486,107.58,18,0.0345,0.0715,purchase,crypto,DE,0
1552,48196,26.26,12,0.1496,0.1975,refund,retail,RU,0
1553,70153,56.14,3,0.2812,0.1535,purchase,retail,NL,0
1554,47016,85.41,22,0.1511,0.0645,purchase,retail,NL,0
1555,73746,12.05,17,0.8764,0.3699,purchase,retail,DE,0
1556,16083,22.51,8,0.199,0.0211,purchase,retail,GB,0
1557,98090,44.51,20,0.3399,0.3147,purchase,gaming,NL,0
1558,71072,72.65,21,0.0166,0.064,refund,electronics,DE,0
1559,75488,142.32,17,0.1017,0.2267,refund,travel,NL,0
1560,80643,35.39,7,0.188,0.1303,transfer,grocery,DE,0
1561,34431,32.49,8,0.0692,0.2539,purchase,electronics,FR,0
1562,10898,20.25,16,0.186,0.1674,refund,grocery,DE,0
1563,64833,56.29,20,0.6314,0.4389,withdrawal,crypto,DE,0
1564,67694,33.03,8,0.6858,0.3924,purchase,retail,RU,0
1565,11664,33.69,12,0.2877,0.0083,purchase,retail,DE,0
1566,36894,39.26,7,0.18,0.0661,purchase,grocery,DE,0
1567,75447,67.96,12,0.4275,0.064,purchase,electronics,DE,0
1568,77432,140.22,3,0.8439,0.5433,purchase,electronics,RU,1
1569,90981,26.33,14,0.1985,0.1733,purchase,travel,DE,0
1570,16409,72.02,1,0.2022,0.1825,purchase,retail,DE,0
1571,75213,61.37,14,0.0075,0.0733,purchase,retail,NL,0
1572,54239,3.25,14,0.3731,0.1833,refund,grocery,FR,0
1573,29066,25.45,11,0.0791,0.3677,purchase,grocery,DE,0
1574,88476,15.98,20,0.4218,0.122,purchase,retail,US,0
1575,63336,118.25,7,0.0746,0.1172,purchase,electronics,DE,0
1576,98312,29.23,4,0.1226,0.123,purchase,electronics,DE,0
1577,54718,26.4,12,0.0617,0.1758,purchase,grocery,DE,0
1578,74845,40.8,13,0.1611,0.1831,purchase,retail,GB,0
1579,14729,25.63,9,0.1346,0.2412,purchase,grocery,DE,0
1580,17620,30.2,22,0.1884,0.2254,transfer,travel,US,0
1581,46231,46.18,9,0.2681,0.0712,purchase,gaming,DE,0
1582,58817,29.7,9,0.2571,0.1006,purchase,retail,FR,0
1583,23616,29.52,18,0.1325,0.0474,purchase,electronics,DE,0
1584,57502,18.02,20,0.0523,0.0948,purchase,grocery,CN,0
1585,85395,15.95,13,0.4534,0.2736,purchase,retail,FR,0
1586,53979,44.77,1,0.1821,0.0986,purchase,electronics,DE,0
1587,20597,150.73,4,0.3938,0.5577,purchase,electronics,CN,1
1588,52295,55.18,10,0.3678,0.0913,purchase,grocery,DE,0
1589,56652,12.63,8,0.3178,0.0584,purchase,retail,FR,0
1590,11907,81.12,12,0.0005,0.5061,purchase,travel,DE,0
1591,66817,81.41,15,0.46,0.1929,purchase,grocery,DE,0
1592,71804,31.11,5,0.3805,0.2646,purchase,gaming,CN,1
1593,70020,97.37,11,0.3991,0.3161,transfer,grocery,DE,0
1594,64042,54.87,13,0.3238,0.4903,purchase,retail,FR,0
1595,79885,73.08,17,0.1679,0.0695,purchase,gaming,DE,0
1596,59309,272.4,9,0.2429,0.028,purchase,gaming,FR,0
1597,29183,32.91,8,0.3658,0.1773,purchase,gaming,FR,0
1598,74303,17.48,18,0.0573,0.1719,transfer,travel,DE,0
1599,38848,11.54,2,0.6052,0.1163,purchase,retail,FR,0
1600,59707,189.11,7,0.3575,0.0712,transfer,travel,FR,0
1601,72858,35.48,13,0.4398,0.5317,purchase,travel,RU,1
1602,48406,191.23,0,0.0855,0.2066,transfer,electronics,FR,0
1603,12028,19.38,13,0.2256,0.0315,purchase,crypto,GB,0
1604,40086,22.91,14,0.3492,0.2007,purchase,grocery,GB,0
1605,21704,32.29,13,0.3703,0.1063,purchase,grocery,GB,0
1606,45607,120.38,11,0.1958,0.2799,purchase,grocery,DE,0
1607,31432,14.24,13,0.9312,0.1614,withdrawal,grocery,US,0
1608,56649,7.99,8,0.2095,0.109,refund,electronics,US,0
1609,69387,268.38,18,0.1666,0.1898,purchase,gaming,US,0
1610,43696,97.48,3,0.5546,0.3412,transfer,crypto,CN,1
1611,57325,55.45,22,0.0925,0.2239,purchase,retail,DE,0
1612,49641,62.57,13,0.0066,0.2612,purchase,retail,NL,0
1613,73059,143.04,10,0.4599,0.3431,purchase,electronics,CN,0
1614,67466,63.18,17,0.0718,0.1994,purchase,grocery,CN,0
1615,89372,11.74,8,0.2186,0.1435,withdrawal,retail,DE,0
1616,59884,20.81,10,0.164,0.4255,purchase,retail,US,0
1617,66177,34.24,3,0.8613,0.3943,purchase,travel,GB,1
1618,49265,46.5,21,0.3557,0.1882,transfer,retail,FR,0
1619,15384,6.17,8,0.121,0.2044,withdrawal,grocery,DE,0
1620,88412,101.47,2,0.8468,0.7071,transfer,grocery,RU,1
1621,55409,32.88,7,0.1998,0.1844,purchase,retail,RU,0
1622,40867,31.2,13,0.4507,0.2708,transfer,crypto,DE,0
1623,65549,345.38,20,0.3907,0.4871,transfer,grocery,CN,1
1624,34139,32.88,13,0.2172,0.2523,purchase,grocery,DE,0
1625,78973,80.9,21,0.3,0.8436,refund,crypto,NL,1
1626,40616,26.62,14,0.2731,0.1751,transfer,electronics,US,0
1627,95521,18.24,8,0.036,0.1397,purchase,grocery,GB,0
1628,66239,9.04,16,0.5152,0.4152,purchase,crypto,DE,0
1629,56608,48.09,9,0.8945,0.6893,refund,grocery,GB,0
1630,10766,32.95,21,0.303,0.1375,purchase,grocery,DE,0
1631,80714,13.21,8,0.165,0.266,purchase,electronics,NL,0
1632,42766,254.99,1,0.7337,0.0893,purchase,grocery,DE,0
1633,15504,33.09,13,0.2637,0.055,purchase,retail,FR,0
1634,13966,28.74,8,0.094,0.3576,purchase,retail,DE,0
1635,46754,6.8,14,0.0555,0.1641,transfer,retail,GB,0
1636,80906,75.97,8,0.0103,0.1243,withdrawal,retail,NL,0
1637,47202,14.91,11,0.304,0.272,purchase,retail,GB,0
1638,43214,44.87,8,0.7708,0.7304,purchase,grocery,GB,0
1639,40830,21.39,11,0.3258,0.5313,purchase,grocery,GB,0
1640,24702,30.56,7,0.4135,0.1161,purchase,travel,RU,0
1641,53444,27.03,22,0.0769,0.2617,withdrawal,travel,FR,1
1642,54684,113.23,10,0.1344,0.0994,purchase,grocery,FR,0
1643,37736,66.81,8,0.0316,0.5529,withdrawal,retail,GB,0
1644,42828,111.11,18,0.5394,0.1779,purchase,grocery,DE,0
1645,77733,56.31,16,0.1521,0.3189,refund,electronics,RU,0
1646,93422,59.54,8,0.3811,0.1067,transfer,grocery,US,0
1647,84966,9.36,6,0.1055,0.3905,transfer,grocery,DE,0
1648,70222,124.28,20,0.4928,0.598,purchase,crypto,GB,1
1649,19080,32.46,1,0.0461,0.0662,purchase,grocery,GB,0
1650,52960,35.12,8,0.6372,0.8591,purchase,travel,NL,0
1651,73065,398.73,12,0.1904,0.0683,purchase,electronics,FR,0
1652,97167,27.65,11,0.2481,0.1043,purchase,travel,DE,0
1653,72248,53.26,22,0.0813,0.1435,refund,grocery,NL,0
1654,75769,51.52,17,0.0754,0.323,purchase,grocery,FR,0
1655,88938,113.75,5,0.531,0.1489,purchase,electronics,US,0
1656,27517,194.32,7,0.4879,0.1312,purchase,gaming,FR,0
1657,97481,85.94,1,0.1585,0.0268,purchase,retail,FR,0
1658,51814,9.98,7,0.0243,0.0872,purchase,gaming,FR,0
1659,92435,10.78,13,0.0701,0.1379,purchase,retail,DE,0
1660,55069,72.33,2,0.2518,0.153,withdrawal,retail,CN,1
1661,86428,6.11,5,0.1006,0.3121,purchase,retail,FR,0
1662,92348,82.94,4,0.361,0.0576,purchase,travel,CN,0
1663,45952,75.39,7,0.1458,0.0433,purchase,grocery,DE,0
1664,60071,91.13,15,0.1824,0.042,purchase,crypto,GB,0
1665,41143,23.91,1,0.1103,0.1062,purchase,grocery,FR,0
1666,71774,26.34,22,0.0624,0.0367,purchase,travel,DE,0
1667,56404,38.36,10,0.3956,0.2768,purchase,retail,NL,0
1668,24708,145.06,10,0.7515,0.7855,purchase,grocery,DE,0
1669,58999,74.24,1,0.7064,0.1459,purchase,retail,FR,1
1670,46488,179.42,12,0.4468,0.2918,transfer,travel,RU,0
1671,88543,83.49,12,0.1945,0.1262,purchase,retail,FR,0
1672,26301,56.34,11,0.2716,0.1748,purchase,grocery,FR,0
1673,54651,132.3,12,0.0295,0.3739,purchase,crypto,RU,0
1674,50464,34.21,10,0.12,0.1883,purchase,retail,DE,0
1675,53425,30.5,10,0.0807,0.1519,transfer,travel,RU,0
1676,88318,206.16,1,0.2237,0.0317,withdrawal,travel,GB,0
1677,73971,18.51,15,0.1378,0.1895,purchase,electronics,FR,0
1678,86907,36.64,14,0.2033,0.1666,purchase,retail,DE,0
1679,70307,16.45,15,0.1528,0.089,purchase,electronics,DE,0
1680,23591,101.62,21,0.0173,0.0898,purchase,grocery,CN,0
1681,19592,67.5,12,0.1467,0.5584,purchase,grocery,NL,0
1682,47306,143.33,19,0.0507,0.1505,purchase,travel,FR,0
1683,94396,10.65,11,0.1534,0.2419,transfer,electronics,NL,0
1684,95757,214.1,12,0.3099,0.0384,purchase,electronics,US,0
1685,23126,11.17,14,0.1291,0.0676,purchase,retail,DE,0
1686,21464,15.35,8,0.2249,0.2932,purchase,grocery,FR,0
1687,49829,25.09,8,0.0993,0.1043,purchase,travel,US,0
1688,24231,129.23,12,0.0251,0.1887,refund,retail,US,0
1689,14422,51.51,5,0.1329,0.1886,purchase,retail,GB,0
1690,18292,34.56,9,0.0579,0.1239,purchase,retail,NL,0
1691,46821,21.68,17,0.0693,0.0239,purchase,retail,FR,0
1692,56941,13.2,12,0.0508,0.0679,purchase,electronics,DE,0
1693,43141,847.31,1,0.2584,0.3038,purchase,electronics,NL,0
1694,99743,83.83,4,0.4279,0.0907,purchase,travel,GB,0
1695,81377,134.23,20,0.5102,0.1469,purchase,retail,FR,0
1696,89909,272.77,21,0.0723,0.009,purchase,electronics,CN,0
1697,76622,4.5,14,0.0662,0.0235,transfer,electronics,DE,0
1698,30218,14.76,8,0.2871,0.0593,purchase,retail,FR,0
1699,93568,63.13,10,0.2408,0.0655,purchase,grocery,NL,0
1700,82643,31.05,9,0.1921,0.2936,withdrawal,grocery,CN,0
1701,97424,26.44,17,0.2402,0.0941,purchase,travel,DE,0
1702,12481,16.65,13,0.366,0.6015,purchase,travel,DE,0
1703,70611,95.15,17,0.1296,0.1353,purchase,retail,FR,0
1704,64084,62.66,10,0.1741,0.0264,purchase,retail,GB,0
1705,11666,65.11,19,0.0985,0.1098,purchase,electronics,DE,0
1706,88553,24.81,11,0.0771,0.1862,transfer,grocery,FR,0
1707,23376,49.39,11,0.4368,0.3554,purchase,electronics,DE,0
1708,41865,13.64,12,0.2285,0.1764,transfer,retail,CN,0
1709,20794,38.08,14,0.1099,0.092,purchase,gaming,DE,0
1710,44884,4.96,20,0.571,0.8368,purchase,grocery,DE,0
1711,48262,11.21,11,0.2314,0.1088,purchase,grocery,FR,0
1712,68744,32.33,21,0.1043,0.0496,refund,retail,DE,0
1713,74332,320.17,11,0.0855,0.0251,purchase,electronics,CN,0
1714,88648,9.2,10,0.0196,0.0059,withdrawal,travel,NL,0
1715,28639,14.78,9,0.1087,0.0491,transfer,electronics,NL,0
1716,58817,51.12,1,0.0636,0.1214,purchase,grocery,DE,0
1717,65209,191.33,18,0.2687,0.0678,purchase,electronics,DE,0
1718,94537,50.49,5,0.1543,0.1193,purchase,grocery,DE,0
1719,56932,77.23,10,0.5216,0.0729,purchase,retail,DE,0
1720,62779,31.91,9,0.1969,0.0555,purchase,crypto,FR,0
1721,16635,134.5,11,0.445,0.8366,transfer,crypto,CN,1
1722,40976,27.55,16,0.2347,0.2882,purchase,retail,FR,0
1723,30452,45.6,21,0.1531,0.0193,withdrawal,retail,NL,0
1724,85936,24.3,18,0.0541,0.1925,purchase,travel,FR,0
1725,18025,78.7,10,0.0551,0.3907,purchase,electronics,RU,0
1726,83404,165.09,12,0.3843,0.4239,transfer,travel,GB,1
1727,95056,41.72,11,0.4775,0.0976,purchase,retail,FR,0
1728,68095,90.6,9,0.0504,0.3276,purchase,electronics,FR,0
1729,26147,88.56,18,0.7849,0.7343,purchase,gaming,DE,1
1730,22356,43.97,20,0.4435,0.2811,transfer,crypto,DE,0
1731,45165,35.43,7,0.6572,0.1195,transfer,grocery,NL,0
1732,10219,80.83,3,0.1762,0.4385,withdrawal,electronics,CN,1
1733,89400,10.52,21,0.1394,0.1396,purchase,crypto,US,0
1734,14673,18.49,18,0.2121,0.3105,purchase,retail,RU,0
1735,78844,117.78,16,0.4374,0.0329,purchase,grocery,DE,0
1736,32666,35.61,17,0.4057,0.1131,refund,gaming,DE,0
1737,37536,608.12,22,0.6873,0.6937,purchase,gaming,RU,1
1738,31418,53.87,10,0.276,0.2965,purchase,grocery,RU,0
1739,42102,20.13,9,0.4185,0.1714,purchase,electronics,FR,0
1740,65569,41.48,10,0.4643,0.0323,purchase,travel,NL,0
1741,94777,13.25,8,0.055,0.2196,purchase,retail,CN,0
1742,48816,46.29,16,0.0632,0.2459,purchase,gaming,DE,0
1743,57308,267.88,4,0.0481,0.2988,transfer,electronics,DE,1
1744,12338,189.02,13,0.7083,0.4493,transfer,gaming,CN,1
1745,41855,58.27,12,0.0897,0.1456,purchase,grocery,DE,0
1746,87915,169.62,19,0.478,0.0218,purchase,retail,GB,0
1747,11389,19.73,19,0.0484,0.0029,purchase,retail,NL,0
1748,63433,31.79,7,0.3135,0.026,purchase,electronics,FR,0
1749,27999,67.13,8,0.0092,0.0642,purchase,electronics,CN,0
1750,45302,128.18,11,0.4379,0.2072,purchase,travel,NL,0
1751,53588,96.99,21,0.2911,0.8111,purchase,electronics,DE,1
1752,44782,33.31,7,0.2804,0.237,purchase,retail,DE,0
1753,55128,214.42,15,0.4856,0.02,purchase,electronics,DE,0
1754,19516,18.95,16,0.1308,0.8463,purchase,travel,US,0
1755,51843,106.52,16,0.0532,0.0544,purchase,retail,CN,0
1756,56017,15.94,12,0.1524,0.0176,purchase,grocery,DE,0
1757,42383,74.19,18,0.0996,0.2248,purchase,retail,DE,0
1758,99169,77.63,14,0.0541,0.0572,withdrawal,electronics,DE,0
1759,80705,27.56,23,0.0964,0.2321,purchase,grocery,DE,0
1760,56938,15.11,18,0.4277,0.1759,purchase,travel,DE,0
1761,19016,7.97,16,0.3232,0.0296,purchase,gaming,CN,0
1762,11339,25.21,7,0.1991,0.1238,purchase,grocery,DE,0
1763,62256,449.2,18,0.0405,0.1217,purchase,gaming,DE,0
1764,65763,17.01,9,0.0966,0.1352,purchase,grocery,RU,0
1765,14187,46.17,11,0.0631,0.1125,transfer,retail,DE,0
1766,10676,32.94,12,0.7584,0.7636,purchase,travel,DE,1
1767,88240,12.12,12,0.0346,0.2192,purchase,retail,DE,0
1768,92080,249.89,19,0.412,0.6464,transfer,gaming,FR,1
1769,12188,34.85,10,0.5568,0.2515,transfer,electronics,FR,0
1770,56438,83.8,6,0.1164,0.2865,purchase,electronics,DE,0
1771,60136,39.79,8,0.1813,0.2636,purchase,retail,FR,0
1772,72144,27.77,17,0.173,0.2473,purchase,gaming,FR,0
1773,39921,15.46,15,0.2605,0.1095,purchase,grocery,NL,0
1774,88723,24.29,21,0.0296,0.0314,withdrawal,travel,DE,0
1775,70642,19.22,18,0.2597,0.56,purchase,electronics,US,0
1776,80651,13.92,11,0.3871,0.2313,purchase,grocery,DE,0
1777,54780,106.73,17,0.1145,0.054,withdrawal,gaming,RU,0
1778,59046,31.31,13,0.1252,0.073,purchase,electronics,US,0
1779,93983,6.54,9,0.1542,0.0434,purchase,grocery,DE,0
1780,46325,25.03,22,0.2454,0.1354,purchase,grocery,US,0
1781,46354,92.53,20,0.5353,0.1086,purchase,travel,DE,0
1782,93160,22.26,7,0.043,0.2766,purchase,gaming,DE,0
1783,42304,151.88,18,0.2073,0.3957,purchase,crypto,DE,0
1784,12079,20.53,5,0.2328,0.2523,purchase,retail,US,0
1785,62816,65.23,20,0.0563,0.3869,purchase,travel,DE,0
1786,46555,102.63,14,0.2025,0.2511,purchase,gaming,DE,0
1787,12474,248.98,8,0.1326,0.1512,withdrawal,retail,GB,0
1788,54949,13.22,18,0.04,0.0652,withdrawal,grocery,RU,0
1789,59220,19.08,12,0.7205,0.7688,purchase,travel,US,0
1790,88402,98.21,19,0.903,0.4252,purchase,retail,DE,1
1791,40634,114.96,4,0.5334,0.2289,transfer,grocery,RU,0
1792,24892,21.46,17,0.0186,0.2871,transfer,retail,DE,0
1793,46204,97.45,17,0.4476,0.0207,refund,retail,FR,0
1794,72948,29.5,12,0.2433,0.0874,purchase,travel,DE,0
1795,56967,47.95,16,0.2073,0.142,purchase,crypto,NL,0
1796,70149,13.09,3,0.357,0.2202,purchase,retail,RU,0
1797,18450,25.35,10,0.1024,0.0541,transfer,grocery,RU,0
1798,96357,20.21,15,0.9203,0.6818,purchase,retail,NL,0
1799,37002,51.51,8,0.1141,0.1851,purchase,electronics,GB,0
1800,88176,46.03,11,0.2853,0.3348,purchase,electronics,US,0
1801,62051,63.01,21,0.2944,0.8112,refund,travel,FR,0
1802,53591,28.02,18,0.2715,0.5311,transfer,travel,FR,0
1803,97719,19.28,13,0.1162,0.4168,refund,electronics,US,0
1804,18273,49.67,13,0.0245,0.0936,purchase,electronics,FR,0
1805,99513,17.72,19,0.2871,0.307,purchase,travel,DE,0
1806,85621,106.34,19,0.0866,0.3751,purchase,electronics,US,0
1807,41431,49.49,19,0.5385,0.4811,purchase,travel,FR,1
1808,32284,38.58,6,0.4594,0.3384,transfer,retail,US,0
1809,43177,32.23,12,0.3131,0.1583,purchase,grocery,GB,0
1810,77881,62.98,8,0.0802,0.1194,purchase,travel,FR,0
1811,19598,39.85,6,0.5467,0.1944,purchase,electronics,FR,0
1812,60576,10.39,9,0.0733,0.175,purchase,retail,DE,0
1813,18963,17.25,14,0.0513,0.8329,purchase,grocery,DE,0
1814,14322,104.49,17,0.4209,0.0659,purchase,grocery,DE,0
1815,53093,45.66,20,0.2903,0.1812,purchase,gaming,DE,0
1816,10248,10.18,11,0.2381,0.1341,purchase,grocery,GB,0
1817,74111,57.36,11,0.2076,0.1819,transfer,retail,NL,0
1818,21446,26.43,7,0.3412,0.0898,purchase,gaming,DE,0
1819,88182,20.22,8,0.63,0.29,withdrawal,grocery,DE,0
1820,34573,16.07,6,0.115,0.0367,purchase,electronics,DE,0
1821,88733,99.48,22,0.4627,0.2753,purchase,retail,FR,0
1822,34679,8.0,7,0.4328,0.0961,purchase,gaming,US,0
1823,48137,20.87,17,0.1233,0.4172,purchase,crypto,DE,0
1824,29930,47.09,10,0.3637,0.0517,purchase,retail,DE,0
1825,75096,162.65,13,0.1986,0.104,purchase,retail,US,0
1826,88290,67.97,20,0.5371,0.7794,purchase,grocery,CN,1
1827,96873,34.2,7,0.6537,0.2708,withdrawal,crypto,RU,1
1828,58032,68.09,19,0.3349,0.1618,purchase,grocery,DE,0
1829,26316,20.72,21,0.0261,0.5898,purchase,retail,DE,0
1830,20502,156.01,9,0.4529,0.2342,purchase,electronics,NL,0
1831,30391,13.44,20,0.077,0.4627,withdrawal,retail,RU,0
1832,19362,53.28,9,0.1028,0.3077,purchase,retail,CN,0
1833,44328,64.37,18,0.6788,0.8495,refund,travel,FR,0
1834,63195,20.11,0,0.1481,0.0788,purchase,electronics,DE,0
1835,78188,76.93,13,0.2561,0.1432,withdrawal,retail,DE,0
1836,70585,27.47,16,0.0685,0.2243,purchase,retail,DE,0
1837,39725,233.8,6,0.7802,0.5721,purchase,gaming,DE,1
1838,74230,76.77,18,0.4905,0.6371,purchase,travel,US,0
1839,12941,8.9,18,0.2211,0.1869,purchase,retail,GB,0
1840,68815,56.53,9,0.3528,0.3327,purchase,travel,RU,0
1841,93239,163.84,20,0.6877,0.7961,withdrawal,retail,FR,1
1842,67053,29.96,19,0.0154,0.1605,purchase,travel,FR,0
1843,84777,112.98,10,0.1703,0.0858,purchase,grocery,NL,0
1844,80387,40.96,9,0.2067,0.0996,purchase,electronics,DE,0
1845,19101,942.49,0,0.1099,0.2332,purchase,retail,FR,0
1846,17054,65.46,9,0.0463,0.014,purchase,retail,GB,0
1847,77383,38.15,7,0.203,0.3029,purchase,retail,DE,0
1848,68592,83.06,15,0.0817,0.1857,purchase,crypto,US,0
